0,1,2,3
2017-08-29 20:18:13+00:00,houstontranstar,IH-610 SOUTH LOOP Westbound At S POST OAK RD - High Water - Status: Cleared at 3:16 PM,
2017-08-29 20:18:09+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At YALE ST - High Water - Status: Cleared at 3:17 PM,
2017-08-29 20:18:05+00:00,houstontranstar,IH-10 EAST Westbound At GELLHORN DR - High Water - Status: Cleared at 3:17 PM,
2017-08-29 20:15:29+00:00,houstontranstar,SH-3 Northbound At HUGHES RD - High Water - Status: Cleared at 3:12 PM,
2017-08-29 20:15:25+00:00,houstontranstar,IH-610 WEST LOOP Southbound At POST OAK RD - High Water - Status: Cleared at 3:12 PM,
2017-08-29 20:15:21+00:00,houstontranstar,IH-610 WEST LOOP Southbound At FOURNACE PL - High Water - Status: Cleared at 3:12 PM,
2017-08-29 20:15:17+00:00,houstontranstar,IH-610 WEST LOOP Southbound At BELLAIRE BLVD - High Water - Status: Cleared at 3:13 PM,
2017-08-29 20:15:13+00:00,houstontranstar,IH-610 SOUTH LOOP Eastbound At S WAYSIDE DR - High Water - Status: Cleared at 3:13 PM,
2017-08-29 20:15:09+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound At LOCKWOOD DR - High Water - Status: Cleared at 3:14 PM,
2017-08-29 20:15:05+00:00,houstontranstar,IH-610 NORTH LOOP Eastbound At HOMESTEAD RD - High Water - Status: Cleared at 3:12 PM,
2017-08-29 20:12:18+00:00,houstontranstar,IH-610 NORTH LOOP Westbound At HOMESTEAD RD - High Water - Status: Cleared at 3:10 PM,
2017-08-29 20:12:14+00:00,houstontranstar,IH-610 EAST LOOP Northbound At IH-10 EAST - High Water - Status: Cleared at 3:09 PM,
2017-08-29 20:12:11+00:00,houstontranstar,BELTWAY 8-NORTH Westbound At HARDY TOLL - High Water - Status: Cleared at 3:09 PM,
2017-08-29 20:12:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Cleared at 3:09 PM,
2017-08-29 20:09:05+00:00,houstontranstar,BELTWAY 8-NORTH Eastbound At HARDY TOLL - High Water - Status: Cleared at 3:08 PM,
2017-08-29 19:42:08+00:00,houstontranstar,IH-45 GULF Northbound At IH-610 SOUTH LOOP - High Water - Status: Cleared at 2:40 PM,
2017-08-29 19:42:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At Garrett - High Water - Status: Cleared at 2:39 PM,
2017-08-29 19:21:11+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At MEMORIAL DR - High Water - Status: Cleared at 2:18 PM,
2017-08-29 19:21:08+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At MEMORIAL DR - High Water - Status: Cleared at 2:18 PM,
2017-08-29 19:21:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound After BOHEME DR - High Water - Status: Cleared at 2:18 PM,
2017-08-29 18:42:05+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At POST OAK - Road Debris - Status: Cleared at 1:40 PM,
2017-08-29 18:15:10+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At POST OAK - High Water - Status: Cleared at 1:13 PM,
2017-08-29 18:15:05+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At GESSNER - High Water - Status: Cleared at 1:12 PM,
2017-08-29 18:09:11+00:00,houstontranstar,"WESTPARK TOLLWAY Westbound At BELTWAY 8 - High Water, Accident - Status: Cleared at 1:06 PM",
2017-08-29 18:09:08+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RICHEY RD - High Water - Status: Cleared at 1:06 PM,
2017-08-29 18:09:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At ALDINE WESTFIELD RD - High Water - Status: Cleared at 1:06 PM,
2017-08-29 18:06:11+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At BOHEME DR - High Water - Status: Cleared at 1:04 PM,
2017-08-29 18:06:08+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At BELLAIRE BLVD - High Water - Status: Cleared at 1:04 PM,
2017-08-29 18:06:05+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Westbound At IMPERIAL VALLEY DR - High Water - Status: Cleared at 1:02 PM,
2017-08-29 18:03:24+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At IH-69 SOUTHWEST - High Water - Status: Cleared at 1:00 PM,
2017-08-29 18:03:22+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At CLAY DR - High Water - Status: Cleared at 1:00 PM,
2017-08-29 18:03:19+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At BISSONNET ST - High Water - Status: Cleared at 1:01 PM,
2017-08-29 18:03:16+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At TANNER RD - High Water - Status: Cleared at 1:01 PM,
2017-08-29 18:03:14+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At RICHMOND AVE - High Water - Status: Cleared at 1:02 PM,
2017-08-29 18:03:11+00:00,houstontranstar,NORTH SAM HOUSTON TOLLWAY Eastbound At IMPERIAL VALLEY DR - High Water - Status: Cleared at 1:02 PM,
2017-08-29 18:03:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SPENCER HWY - High Water - Status: Cleared at 12:59 PM,
2017-08-29 18:03:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At SPENCER HWY - High Water - Status: Cleared at 1:00 PM,
2017-08-29 18:00:11+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At FM-1093 WESTHEIMER RD - High Water - Status: Cleared at 12:57 PM,
2017-08-29 18:00:08+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At IH-45 GULF FWY - High Water - Status: Cleared at 12:57 PM,
2017-08-29 18:00:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At BLACKHAWK - High Water - Status: Cleared at 12:56 PM,
2017-08-29 17:48:08+00:00,houstontranstar,WESTPARK TOLLWAY Westbound At RICE - High Water - Status: Cleared at 12:45 PM,
2017-08-29 17:48:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound After IH-45 GULF FWY - High Water - Status: Cleared at 12:45 PM,
2017-08-29 17:45:08+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At FONDREN - High Water - Status: Cleared at 12:43 PM,
2017-08-29 17:45:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At BRIAR FOREST DR - High Water - Status: Cleared at 12:42 PM,
2017-08-29 17:42:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At PHILIPPINE ST - Accident - Status: Cleared at 12:39 PM,
2017-08-29 17:06:05+00:00,houstontranstar,IH-10 Eastbound At SH 36 - High Water - Status: Cleared at 12:03 PM,
2017-08-29 17:00:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Eastbound At FM-2920 - High Water - Status: Cleared at 11:58 AM,
2017-08-29 16:57:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Westbound At FM-2920 - High Water - Status: Cleared at 11:54 AM,
2017-08-29 16:54:05+00:00,houstontranstar,IH-45 NORTH Southbound At LOUETTA RD - Other - Status: Verified at 11:47 AM - Lanes Affected: All Mainlanes,
2017-08-29 16:36:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At HAMMERLY BLVD - High Water - Status: Cleared at 11:33 AM,
2017-08-29 16:33:05+00:00,houstontranstar,SH-288 Northbound After IH-69 SOUTHWEST - Road Debris - Status: Verified at 11:30 AM - Lanes Affected: All Mainlanes,
2017-08-29 16:03:05+00:00,houstontranstar,SH-288 Southbound Before SAM HOUSTON TOLLWAY - High Water - Status: Cleared at 11:00 AM,
2017-08-29 15:42:11+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At IH-69 - High Water - Status: Cleared at 10:40 AM,
2017-08-29 15:42:08+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At AIRPORT - High Water - Status: Cleared at 10:39 AM,
2017-08-29 15:42:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At AIRPORT - High Water - Status: Cleared at 10:40 AM,
2017-08-29 15:39:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At FAIRMONT PKWY - High Water - Status: Cleared at 10:37 AM,
2017-08-29 15:39:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At FAIRMONT PKWY - High Water - Status: Cleared at 10:37 AM,
2017-08-29 15:36:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At IH-45 GULF FWY - High Water - Status: Cleared at 10:33 AM,
2017-08-29 15:33:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At GENOA-RED BLUFF - High Water - Status: Cleared at 10:32 AM,
2017-08-29 15:30:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound At ANTOINE DR - Accident - Status: Cleared at 10:28 AM,
2017-08-29 15:27:08+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At FAIRMONT PKWY - Stall - Status: Cleared at 10:24 AM,
2017-08-29 15:27:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Northbound At FAIRMONT PKWY - High Water - Status: Cleared at 10:25 AM,
2017-08-29 15:09:05+00:00,houstontranstar,IH-10 KATY MANAGED LANE Eastbound At SILBER RD - Accident - Status: Verified at 10:05 AM - Lanes Affected: 1 Mainlane(s),
2017-08-29 14:03:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Southbound At Stockdick School Rd - High Water - Status: Verified at 8:57 AM - Lanes Affected: All Mainlanes,
2017-08-29 13:15:05+00:00,houstontranstar,US-290 NORTHWEST Eastbound At SKINNER - High Water - Status: Verified at 8:10 AM - Lanes Affected: All Mainlanes,
2017-08-29 13:06:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Eastbound After San Jacinto River - High Water - Status: Verified at 8:02 AM - Lanes Affected: None,
2017-08-29 12:48:05+00:00,houstontranstar,SH-288 Southbound At IH-45 GULF - High Water - Status: Cleared at 7:45 AM,
2017-08-29 12:45:05+00:00,houstontranstar,SH-288 Northbound After IH-69 SOUTHWEST - High Water - Status: Cleared at 7:43 AM,
2017-08-29 12:06:05+00:00,houstontranstar,IH-45 Southbound At FM-518 - High Water - Status: Verified at 7:01 AM - Lanes Affected: All Mainlanes,
2017-08-29 12:03:06+00:00,houstontranstar,IH-45 Northbound At FM-518 - High Water - Status: Verified at 6:57 AM - Lanes Affected: All Mainlanes,
2017-08-29 07:12:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound Before MC GOWEN - High Water - Status: Verified at 2:10 AM - Lanes Affected: All Mainlanes,
2017-08-29 07:09:10+00:00,houstontranstar,IH-10 EAST Westbound At SJOLANDER - High Water - Status: Verified at 2:06 AM - Lanes Affected: All Mainlanes,
2017-08-29 07:09:05+00:00,houstontranstar,IH-10 EAST Eastbound At SJOLANDER - High Water - Status: Verified at 2:05 AM - Lanes Affected: All Mainlanes,
2017-08-29 07:08:09+00:00,houstontranstar,IH-10 EAST Westbound At S MAIN ST/S LYNCHBURG RD - High Water - Status: Verified at 2:02 AM - Lanes Affected: All Mainlanes,
2017-08-29 06:57:15+00:00,houstontranstar,SH-35 Eastbound At SH 36 - High Water - Status: Detected at 1:54 AM - Lanes Affected: All Mainlanes,
2017-08-29 06:57:10+00:00,houstontranstar,FM-1462 Eastbound At SH-36 - High Water - Status: Verified at 1:52 AM - Lanes Affected: None,
2017-08-29 06:54:05+00:00,houstontranstar,"SH-288 Northbound At CANNON RD CR 51 - High Water, Accident - Status: Verified at 1:49 AM - Lanes Affected: None",
2017-08-29 06:51:06+00:00,houstontranstar,SH-3 Northbound At HUGHES RD - High Water - Status: Verified at 1:47 AM - Lanes Affected: None,
2017-08-29 04:57:05+00:00,houstontranstar,NASA RD 1 Westbound At IH-45 GULF - High Water - Status: Cleared at 11:55 PM,
2017-08-29 04:54:05+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At SAN JACINTO RIVER - High Water - Status: Verified at 11:49 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:51:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At SAN JACINTO RIVER - High Water - Status: Verified at 11:48 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:45:05+00:00,houstontranstar,IH-45 Southbound At FM-1765/TEXAS AVE. - High Water - Status: Verified at 11:39 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-29 04:33:09+00:00,houstontranstar,US-90 ALTERNATE Westbound At KIRKWOOD DR/DULLES AVE - High Water - Status: Verified at 11:31 PM - Lanes Affected: None,
2017-08-29 04:33:06+00:00,houstontranstar,FM-1093 Eastbound At S MASON RD - High Water - Status: Verified at 11:29 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:33:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At FM-1093 WESTHEIMER RD - Accident - Status: Cleared at 11:31 PM,
2017-08-29 04:30:05+00:00,houstontranstar,FM-1093 Eastbound At KATY GASTON RD - High Water - Status: Verified at 11:28 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:27:10+00:00,houstontranstar,SH-99 Southbound At BRAZOS RIVER - High Water - Status: Verified at 11:23 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:27:08+00:00,houstontranstar,IH-69 Southbound At BRAZOS RIVER - High Water - Status: Verified at 11:24 PM - Lanes Affected: 1 Frontage Road Lane(s),
2017-08-29 04:27:05+00:00,houstontranstar,IH-69 Northbound At University Blvd - High Water - Status: Verified at 11:24 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-29 04:24:08+00:00,houstontranstar,US-90 ALTERNATE Westbound At SH-99 GRAND PARKWAY - High Water - Status: Verified at 11:20 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:24:05+00:00,houstontranstar,IH-69 Northbound At BRAZOS RIVER - High Water - Status: Detected at 11:10 PM - Lanes Affected: 1 Frontage Road Lane(s),
2017-08-29 04:15:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At FM-1093 WESTHEIMER RD - Accident - Status: Verified at 11:11 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-29 04:09:13+00:00,houstontranstar,FM-2977 Southbound At RICEFIELD RD - High Water - Status: Verified at 11:06 PM - Lanes Affected: None,
2017-08-29 04:09:11+00:00,houstontranstar,FM-2977 Northbound At FM-361 - High Water - Status: Verified at 11:03 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:09:08+00:00,houstontranstar,FM-1463 Southbound At Churchill Farms Blvd/ Cardiff Ranch Dr - High Water - Status: Verified at 11:05 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:09:05+00:00,houstontranstar,FM-1463 Northbound At Churchill Farms Blvd/ Cardiff Ranch Dr - High Water - Status: Verified at 11:03 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:06:09+00:00,houstontranstar,FM-2919 Northbound At BATTLE RD - High Water - Status: Verified at 10:58 PM - Lanes Affected: All Mainlanes,
2017-08-29 04:06:05+00:00,houstontranstar,SH-225 Westbound At IH-610 EAST LOOP - High Water - Status: Verified at 11:02 PM - Lanes Affected: 2 Mainlane(s),
2017-08-29 03:39:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SHIP CHANNEL/TOLL BRIDGE - Stall - Status: Cleared at 10:37 PM,
2017-08-29 03:24:07+00:00,houstontranstar,FM-518 Southbound At Kemah Oaks Dr - Unknown - Status: Verified at 10:20 PM - Lanes Affected: None,
2017-08-29 03:24:05+00:00,houstontranstar,EAST SAM HOUSTON TOLLWAY Southbound At SHIP CHANNEL/TOLL BRIDGE - Stall - Status: Verified at 10:20 PM - Lanes Affected: 1 Mainlane(s),
2017-08-29 03:21:05+00:00,houstontranstar,FM-518 Northbound At Kemah Oaks Dr - High Water - Status: Verified at 10:14 PM - Lanes Affected: All Mainlanes,
2017-08-29 03:18:05+00:00,houstontranstar,IH-45 Southbound At LAKE WOODLANDS DR/WOODSON - High Water - Status: Verified at 10:09 PM - Lanes Affected: All Mainlanes,
2017-08-29 02:21:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At BLACKHAWK - High Water - Status: Verified at 9:18 PM - Lanes Affected: 1 Ramp Lane(s),
2017-08-29 02:06:05+00:00,houstontranstar,"SH-146 Southbound At FRED HARTMAN BRIDGE/SHIP CHANNEL - High Water, Other - Status: Cleared at 9:03 PM",
2017-08-29 01:57:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Westbound At FUQUA - High Water - Status: Verified at 8:53 PM - Lanes Affected: All Mainlanes,
2017-08-29 01:54:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At BEAMER - High Water - Status: Verified at 8:52 PM - Lanes Affected: All Mainlanes,
2017-08-29 01:33:08+00:00,houstontranstar,IH-69 Eastex Freeway Southbound At TOWNSEN - High Water - Status: Verified at 8:30 PM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-29 01:33:05+00:00,houstontranstar,IH-69 Eastex Freeway Northbound At TOWNSEN - High Water - Status: Verified at 8:28 PM - Lanes Affected: 4 Frontage Road Lane(s),
2017-08-29 00:21:05+00:00,houstontranstar,FM-522 Northbound At FM-1459 - High Water - Status: Verified at 7:16 PM - Lanes Affected: 1 Mainlane(s),
2017-08-29 00:09:05+00:00,houstontranstar,SH-288 Northbound At FM-2234 MC HARD RD - High Water - Status: Verified at 7:06 PM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-29 00:03:05+00:00,houstontranstar,SH-249 TOMBALL PARKWAY Southbound At COMPAQ CENTER DR - High Water - Status: Verified at 6:58 PM - Lanes Affected: None,
2017-08-28 22:54:09+00:00,houstontranstar,"SH-288 Southbound At FM 1462 ROSHARON RD - High Water, Accident - Status: Verified at 5:52 PM - Lanes Affected: All Mainlanes",
2017-08-28 22:54:05+00:00,houstontranstar,SH-288 Northbound At FM 1462 ROSHARON RD - High Water - Status: Verified at 5:51 PM - Lanes Affected: All Mainlanes,
2017-08-28 22:36:05+00:00,houstontranstar,SH-146 Southbound At FRED HARTMAN BRIDGE/SHIP CHANNEL - High Water - Status: Verified at 5:32 PM - Lanes Affected: All Mainlanes,
2017-08-28 22:33:08+00:00,houstontranstar,SH-35 Eastbound At 11TH ST - High Water - Status: Verified at 5:29 PM - Lanes Affected: All Mainlanes,
2017-08-28 22:33:05+00:00,houstontranstar,SH-146 Northbound At FRED HARTMAN BRIDGE/SHIP CHANNEL - High Water - Status: Verified at 5:29 PM - Lanes Affected: None,
2017-08-28 22:27:05+00:00,houstontranstar,WESTPARK TOLLWAY Eastbound At IH 610 - High Water - Status: Cleared at 5:23 PM,
2017-08-28 22:21:05+00:00,houstontranstar,"SH-288 Southbound After FM-2234 MC HARD RD - High Water - Status: Verified at 5:18 PM - Lanes Affected: 2 Mainlane(s), 1 Shoulder Lane(s)",
2017-08-28 21:42:05+00:00,houstontranstar,IH-45 Southbound At SH-6/SH-146 - High Water - Status: Cleared at 4:39 PM,
2017-08-28 21:24:09+00:00,houstontranstar,IH-10 EAST Westbound At MARKET STREET RD/UVALDE RD - High Water - Status: Verified at 4:19 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:24:05+00:00,houstontranstar,IH-10 EAST Eastbound At MERCURY DR - High Water - Status: Verified at 4:21 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:21:08+00:00,houstontranstar,FM-2855 Southbound At US-90 - High Water - Status: Verified at 4:19 PM - Lanes Affected: None,
2017-08-28 21:21:05+00:00,houstontranstar,FM-2855 Northbound At US-90 - High Water - Status: Verified at 4:19 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:18:05+00:00,houstontranstar,FM-529 Eastbound At FM-2855 - High Water - Status: Verified at 4:14 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:15:08+00:00,houstontranstar,FM-529 Eastbound At FM-362 - High Water - Status: Verified at 4:10 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:15:05+00:00,houstontranstar,FM-2855 Northbound At FM-529 - High Water - Status: Verified at 4:13 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:09:08+00:00,houstontranstar,IH-10 Eastbound At BRAZOS RIVER/WALLER-AUSTIN COUNTY LINE - High Water - Status: Verified at 4:05 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:09:05+00:00,houstontranstar,FM-1458 Westbound At BRAZOS RIVER/WALLER-AUSTIN COUNTY LINE - High Water - Status: Verified at 4:06 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:06:11+00:00,houstontranstar,IH-10 Westbound At FM-359 - High Water - Status: Verified at 4:02 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:06:08+00:00,houstontranstar,IH-10 Westbound At DONIGAN RD - High Water - Status: Verified at 3:59 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:06:05+00:00,houstontranstar,FM-529 Westbound At BRAZOS RIVER/WALLER-AUSTIN COUNTY LINE - High Water - Status: Verified at 4:04 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:03:11+00:00,houstontranstar,FM-529 Eastbound At STEFKA RD - High Water - Status: Verified at 3:58 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:03:08+00:00,houstontranstar,FM-1887 Southbound At FM-3346 - High Water - Status: Verified at 3:59 PM - Lanes Affected: None,
2017-08-28 21:03:05+00:00,houstontranstar,FM-1458 Eastbound At BULLER RD - High Water - Status: Detected at 4:00 PM - Lanes Affected: All Mainlanes,
2017-08-28 21:00:05+00:00,houstontranstar,FM-1887 Northbound At FM-3346 - High Water - Status: Verified at 3:57 PM - Lanes Affected: All Mainlanes,
2017-08-28 20:18:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At CLAY DR - Accident - Status: Cleared at 3:15 PM,
2017-08-28 20:15:05+00:00,houstontranstar,"WEST SAM HOUSTON TOLLWAY Southbound At CLAY DR - Accident - Status: Verified at 3:09 PM - Lanes Affected: 1 Mainlane(s), 1 Shoulder Lane(s)",
2017-08-28 19:54:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FONDREN - Accident - Status: Cleared at 2:50 PM,
2017-08-28 19:42:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FONDREN - Accident - Status: Verified at 2:39 PM - Lanes Affected: 1 Shoulder Lane(s),
2017-08-28 19:39:05+00:00,houstontranstar,SH-288 Southbound Before SAM HOUSTON TOLLWAY - High Water - Status: Verified at 2:36 PM - Lanes Affected: 1 Mainlane(s),
2017-08-28 18:36:05+00:00,houstontranstar,FM-521 Northbound At FM-1462 - High Water - Status: Verified at 1:30 PM - Lanes Affected: All Mainlanes,
2017-08-28 18:09:05+00:00,houstontranstar,IH-10 KATY Westbound At BELTWAY 8-WEST - High Water - Status: Cleared at 1:05 PM,
2017-08-28 17:27:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At RICHMOND AVE - High Water - Status: Cleared at 12:24 PM,
2017-08-28 17:24:05+00:00,houstontranstar,BELTWAY 8-WEST Southbound At BELLFORT - High Water - Status: Cleared at 12:22 PM,
2017-08-28 17:12:05+00:00,houstontranstar,IH-10 Westbound At SH-146 - High Water - Status: Detected at 12:06 PM - Lanes Affected: All Mainlanes,
2017-08-28 17:09:05+00:00,houstontranstar,IH-45 Northbound At HUGHES - High Water - Status: Cleared at 12:05 PM,
2017-08-28 17:06:05+00:00,houstontranstar,SOUTH SAM HOUSTON TOLLWAY Eastbound At FUQUA - High Water - Status: Cleared at 12:03 PM,
2017-08-28 16:42:05+00:00,houstontranstar,SH-99 Grand Pkwy - North Westbound At FM 1314 - High Water - Status: Verified at 11:38 AM - Lanes Affected: 1 Ramp Lane(s),
2017-08-28 16:27:05+00:00,houstontranstar,FM-1459 Northbound At SH-35 - High Water - Status: Verified at 11:23 AM - Lanes Affected: All Mainlanes,
2017-08-28 16:21:09+00:00,houstontranstar,IH-45 GULF Southbound At FM-1959/DIXIE FARM RD - High Water - Status: Cleared at 11:18 AM,
2017-08-28 16:21:05+00:00,houstontranstar,IH-45 GULF Southbound At EL DORADO BLVD - High Water - Status: Cleared at 11:19 AM,
2017-08-28 16:18:05+00:00,houstontranstar,HARDY TOLL ROAD Southbound At RANKIN RD - High Water - Status: Cleared at 11:15 AM,
2017-08-28 16:12:05+00:00,houstontranstar,SH-35 Eastbound At SH-6 - Accident - Status: Cleared at 11:10 AM,
2017-08-28 16:06:05+00:00,houstontranstar,IH-69 SOUTHWEST Southbound At BELLFORT AVE - High Water - Status: Cleared at 11:04 AM,
2017-08-28 16:03:05+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At CHIMNEY ROCK RD - High Water - Status: Cleared at 11:01 AM,
2017-08-28 16:00:05+00:00,houstontranstar,IH-69 SOUTHWEST Northbound At BELLAIRE BLVD - High Water - Status: Cleared at 10:58 AM,
2017-08-28 15:39:05+00:00,houstontranstar,SH-36 Northbound At SH-35/ 17th St - High Water - Status: Verified at 10:33 AM - Lanes Affected: All Mainlanes,
2017-08-28 15:18:08+00:00,houstontranstar,LOOP-494 Southbound At MONTGOMERY-HARRIS COUNTY LINE - High Water - Status: Verified at 10:15 AM - Lanes Affected: All Mainlanes,
2017-08-28 15:18:05+00:00,houstontranstar,LOOP-494 Northbound At MONTGOMERY-HARRIS COUNTY LINE - High Water - Status: Verified at 10:08 AM - Lanes Affected: All Mainlanes,
2017-08-28 14:51:08+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Southbound At WESTPARK DR - High Water - Status: Cleared at 9:47 AM,
2017-08-28 14:51:05+00:00,houstontranstar,WEST SAM HOUSTON TOLLWAY Northbound At BISSONNET ST - High Water - Status: Cleared at 9:49 AM,
2017-08-28 14:42:05+00:00,houstontranstar,IH-10 Eastbound At PEDERSON RD - High Water - Status: Verified at 9:36 AM - Lanes Affected: All Mainlanes,
2017-08-28 14:27:05+00:00,houstontranstar,IH-10 EAST Westbound At CEDAR LN - High Water - Status: Verified at 9:23 AM - Lanes Affected: All Mainlanes,
2017-08-28 14:24:05+00:00,houstontranstar,IH-10 EAST Eastbound At CEDAR LN - High Water - Status: Verified at 9:21 AM - Lanes Affected: All Mainlanes,
2017-08-28 13:57:05+00:00,houstontranstar,FM-1960 Eastbound At FM 2100/CROSBY HUFFMAN RD - High Water - Status: Verified at 8:53 AM - Lanes Affected: All Mainlanes,
2017-08-28 12:51:05+00:00,houstontranstar,IH-69 Southbound At FOSTORIA RD - High Water - Status: Verified at 7:48 AM - Lanes Affected: All Mainlanes,
2017-08-28 12:30:05+00:00,houstontranstar,FM-1488 Eastbound At WYATT CHAPEL RD - High Water - Status: Verified at 7:25 AM - Lanes Affected: All Mainlanes,
2017-08-28 12:18:05+00:00,houstontranstar,FM-1887 Northbound At FM-359 - High Water - Status: Verified at 7:13 AM - Lanes Affected: All Mainlanes,
2017-08-28 08:33:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Northbound At IH-10 KATY - High Water - Status: Verified at 3:25 AM - Lanes Affected: All Mainlanes,
2017-08-28 08:24:05+00:00,houstontranstar,SH-99 GRAND PARKWAY - West Southbound At N Bridgeland Lake Pkwy - High Water - Status: Verified at 3:15 AM - Lanes Affected: All Mainlanes,
2017-08-28 06:45:05+00:00,houstontranstar,IH-69 SOUTHWEST Southbound At BELLFORT AVE - High Water - Status: Verified at 1:43 AM - Lanes Affected: 3 Frontage Road Lane(s),
2017-08-28 06:21:05+00:00,houstontranstar,IH-10 Westbound At PEACH RIDGE RD - High Water - Status: Cleared at 1:19 AM,
